Kecerovský Lipovec	48.84532	21.43477
Kechnec	48.55044	21.26404
Kendice	48.92487	21.24146
Kesovce	48.37523	20.35295
Kečkovce	49.38721	21.51283
Kečovo	48.4921	20.4848
Keť	47.96667	18.56667
Kežmarok	49.13571	20.43352
Kiarov	48.1101	19.40723
Kladzany	48.88428	21.74958
Klasov	48.27625	18.25937
Klenov	48.92667	21.05598
Klenovec	48.59564	19.89073
Klenová	48.94111	22.33383
Kleňany	48.11743	19.07393
Klieština	49.18233	18.35469
Klin	49.43682	19.49254
Klin nad Bodrogom	48.37709	21.7344
Klokoč	48.50211	19.33905
Klokočov	48.81358	22.02985
Klubina	49.35437	18.89354
Kluknava	48.92441	20.94143
Klátova Nová Ves	48.56558	18.30455
Kláštor pod Znievom	48.97619	18.80264
Klížska Nemá	47.75214	17.81974
Klčov	49.00393	20.66807
Kmeťovo	48.16754	18.27982
Kobeliarovo	48.74456	20.37085
Kobylnice	49.09137	21.54286
Kobyly	49.21477	21.298
Koceľovce	48.70976	20.34377
Kochanovce	49.19065	21.38499
Kociha	48.47946	19.94654
Kocurany	48.77166	18.54394
Kojatice	48.99813	21.13052
Kojšov	48.82184	20.98775
Kokava nad Rimavicou	48.56893	19.84346
Kokošovce	48.94412	21.33512
Kokšov-Bakša	48.64549	21.32398
Kolačkov	49.26091	20.62878
Kolačno	48.59249	18.42644
Kolbasov	49.00646	22.3819
Kolbovce	49.16449	21.72617
Kolibabovce	48.71962	22.25857
Kolinovce	48.92817	20.85244
Kolonica	48.95779	22.2559
Kolta	48.01742	18.41244
Koláre	48.06874	19.24337
Kolárovice	49.2723	18.53329
Kolárovo	47.92294	17.98467
Kolíňany	48.36059	18.19693
Komjatice	48.15704	18.17027
Komjatná	49.14694	19.24355
Komoča	47.94866	18.02032
Komárany	48.9199	21.64043
Komárno	48.71667	17.8
Komárov	49.28096	21.34849
Komárovce	48.73219	22.17704
Koniarovce	48.42844	18.09304
Konrádovce	48.29977	19.90383
Konská	49.11791	19.71774
Kopernica	48.66517	18.87341
Koplotovce	48.47778	17.80823
Koprivnica	49.15667	21.39428
Kopčany	48.58333	21.91667
Kordíky	48.7718	19.02197
Korejovce	49.37907	21.6431
Koromľa	48.71589	22.29323
Korunková	49.19898	21.75958
Korytné	49.01091	20.83764
Korytárky	48.54859	19.47727
Korňa	49.41667	18.61667
Kosihovce	48.18175	19.20112
Kosihy nad Ipľom	48.07687	19.17441
Kosorín	48.65163	18.8094
Kostolec	49.1271	18.531
Kostolište	48.45	16.98333
Kostolná Ves	48.80787	18.49097
Kostolná pri Dunaji	48.18536	17.43556
Kostolná-Záriečie	48.87858	17.97201
Kostolné	48.73565	17.70551
Kostolné Kračany	47.98258	17.57607
Kostoľany nad Hornádom	48.79102	21.23346
Kostoľany pod Tribečom	48.41542	18.24262
Kotešová	49.24141	18.59911
Kotmanová	48.48492	19.58037
Kotrčiná Lúčka	49.2503	18.83897
Kovarce	48.49568	18.1566
Koválov	48.70412	17.2818
Koválovec	48.78413	17.30264
Kováčovce	48.09402	19.45792
Kováčová	48.64074	20.69896
Kozelník	48.5119	18.99741
Kozárovce	48.31742	18.52551
Kozí Vrbovok	48.30127	19.11915
Kočovce	48.74421	17.88751
Kočín-Lančár	48.60825	17.6441
Koňuš	48.77626	22.26913
Koš	48.74142	18.58611
Košariská	48.66758	17.60867
Košarovce	49.04239	21.78097
Košeca	49.00888	18.26061
Košecké Podhradie	48.96951	18.33804
Košice	48.71395	21.25808
Košická Belá	48.80166	21.11128
Košická Polianka	48.69475	21.35653
Košické Oľšany	48.72999	21.35321
Košický Klečenov	48.7396	21.50653
Koškovce	49.04726	21.95472
Košolná	48.42459	17.46476
Košúty	49.08675	18.93708
Košťany nad Turcom	49.02989	18.90437
Kožany	49.2153	21.4894
Kožuchov	48.56416	21.72413
Kožuchovce	49.32005	21.70419
Krahule	48.72608	18.94055
Krajná Bystrá	49.38566	21.67463
Krajná Porúbka	49.41267	21.64872
Krajná Poľana	49.36344	21.68575
Krajné	48.7024	17.68528
Krajné Čierno	49.34977	21.66123
Krakovany	48.61198	17.7523
Kraskovo	48.50121	19.98999
Krasňany	49.21491	18.88718
Kravany	48.99677	20.20174
Kravany nad Dunajom	47.76335	18.48324
Kračúnovce	49.09517	21.48803
Kraľovany	49.15178	19.13062
Kremnica	48.70519	18.91834
Kremnické Bane	48.73627	18.90678
Kremná	49.35848	20.69965
Kristy	48.68673	22.18846
Krivany	49.16945	20.91197
Krivoklát	49.04492	18.16741
Krivosúd-Bodovka	48.81139	17.94589
Krivá	49.28349	19.4798
Kriváň	49.16248	19.99988
Krivé	49.29354	21.15112
Krišovská Liesková	48.58843	22.03067
Krišľovce	49.13743	21.72731
Križovany nad Dudváhom	48.32619	17.6606
Krná	48.45	19.76667
Krnča	48.54429	18.24943
Krokava	48.62978	20.02646
Krompachy	48.91447	20.87514
Krpeľany	49.12519	19.09042
Krtovce	48.54171	18.01159
Krupina	48.07428	18.93221
Kručov	49.1146	21.6063
Krušetnica	49.37523	19.33876
Krušinec	49.23109	21.66264
Krušovce	48.58794	18.20467
Kružlov	49.30854	21.13376
Kružlová	49.36431	21.58191
Kružno	48.41433	19.93009
Kružná	48.63804	20.47056
Králiky	48.7348	19.03708
Krásna Lúka	49.19363	20.81984
Krásna Ves	48.83417	18.23526
Krásno	48.59728	18.31009
Krásno nad Kysucou	49.39572	18.83431
Krásnohorská Dlhá Lúka	48.62536	20.57921
Krásnohorské Podhradie	48.65292	20.59866
Krásnovce	48.72114	21.88415
Krásny Brod	49.23958	21.89704
Kráľ	48.34517	20.36096
Kráľov Brod	48.06021	17.82808
Kráľova Lehota	49.00278	19.80605
Kráľovce	48.8025	21.32864
Kráľovce-Krnišov	48.35108	18.97476
Kráľovičove Kračany	47.98532	17.55063
Kráľovský Chlmec	48.42336	21.97944
Kráľová nad Váhom	48.16923	17.84221
Kráľová pri Senci	48.19502	17.46659
Kríže	49.24253	21.14906
Krížovany	48.98149	21.0498
Krížová Ves	49.18983	20.48649
Krčava	48.68297	22.24584
Krškany	48.2234	18.67815
Kubáňovo	48.05866	18.81137
Kuchyňa	48.406	17.15727
Kuklov	48.63901	17.07258
Kuková	49.10947	21.45492
Kukučínov	48.08998	18.69835
Kunerad	49.09786	18.7131
Kunešov	48.73179	18.86945
Kunova Teplica	48.6118	20.38068
Kuraľany	47.98136	18.54077
Kurima	49.22631	21.45361
Kurimany	48.99875	20.54283
Kurimka	49.31835	21.439
Kurov	49.34152	21.1359
Kusín	48.81585	22.06274
Kuzmice	48.57971	21.56963
Kučín	49.20961	21.45402
Kvakovce	48.98848	21.67072
Kvačany	48.94517	21.08654
Kvašov	49.03743	18.26264
Kvetoslavov	48.05516	17.33816
Kyjatice	48.52985	20.01251
Kyjov	49.21934	20.94227
Kynceľová	48.75226	19.18397
Kysak	48.85561	21.21967
Kyselica	47.98768	17.38899
Kysta	48.51351	21.72008
Kysucké Nové Mesto	49.3	18.78333
Kysucký Lieskovec	49.33884	18.81608
Kálnica	48.76321	17.92195
Kátlovce	48.52076	17.61206
Kátov	48.83028	17.16988
Kútniky	47.96667	17.66667
Kúty	48.66	17.02819
Kľak	48.58297	18.64338
Kľačany	48.53333	22.11667
Kľače	49.10637	18.6485
Kľačno	48.91582	18.659
Kľušov	49.24533	21.25913
Kľúčovec	47.78756	17.71147
Kšinná	48.80749	18.35293
Lackov	48.32144	19.18686
Lackovce	48.94057	21.95628
Lacková	49.31675	20.58947
Lada	49.04346	21.35908
Ladce	49.04002	18.28746
Ladice	48.39556	18.26196
Ladmovce	48.41369	21.78052
Ladomerská Vieska	48.5655	18.88875
Ladomirov	48.92757	22.29727
Ladomirová	49.32932	21.62372
Ladzany	48.26759	18.90489
Lakšárska Nová Ves	48.57692	17.1854
Lascov	49.15723	21.47558
Laskár	48.95662	18.87791
Lastomír	48.70278	21.92529
Lastovce	48.5391	21.62814
Lazany	48.98005	18.79381
Lazisko	49.02949	19.54113
Lazy pod Makytou	49.22537	18.21391
Laškovce	48.70113	21.85127
Lažany	49.03596	21.09851
Lechnica	49.38204	20.40848
Lednica	49.01868	18.24849
Lednické Rovne	49.0665	18.28479
Legnava	49.3388	20.85117
Lehnice	48.05577	17.46337
Lehota	48.71667	18.53333
Lehota nad Rimavicou	48.52615	19.87535
Lehota pod Vtáčnikom	48.69138	18.59944
Lehôtka	48.97578	18.87938
Lehôtka pod Brehmi	48.54638	18.82304
Lekárovce	48.60316	22.15601
Leles	48.46303	22.02898
Lemešany	48.84991	21.27113
Lenartov	49.31043	21.02144
Lenartovce	48.29794	20.31005
Lendak	49.23441	20.35646
Lenka	48.3871	20.34837
Lentvora	48.37131	19.45231
Leopoldov	48.44575	17.76458
Lesenice	48.10648	19.24704
Lesnica	49.40198	20.46976
Lesné	48.80162	21.8154
Lesíček	48.91811	21.38544
Letanovce	48.97647	20.46485
Letničie	48.71149	17.17905
Levice	48.21563	18.60705
Levkuška	48.45759	20.26512
Levoča	49.02173	20.59212
Leváre	48.51335	20.25522
Leľa	47.85762	18.77634
Leštiny	49.1885	19.35206
Lešť (vojenský obvod)	48.37247	19.28985
Ležiachov	48.97937	18.85817
Libichava	48.67185	18.17224
Licince	48.53943	20.29806
Liesek	49.36122	19.67491
Lieskovany	48.92806	20.60465
Lieskovec	48.95197	21.81682
Lietava	49.16981	18.67509
Lietavská Lúčka	49.17315	18.71385
Lietavská Svinná-Babkov	49.15107	18.65803
Liešno	48.88835	18.76431
Liešťany	48.82524	18.47879
Likavka	49.08857	19.31324
Limbach	48.2897	17.22344
Lipany	49.15376	20.96382
Lipník	49.39997	20.41577
Lipníky	49.04906	21.4151
Lipovany	48.21719	19.70452
Lipovce	49.0562	20.95343
Lipovec	48.54948	20.06578
Lipovník	48.62913	20.62176
Lipová	49.26229	21.48243
Lipové	47.84151	17.85416
Liptovská Anna	49.14668	19.46872
Liptovská Kokava	49.08924	19.8175
Liptovská Lúžna	48.94096	19.32376
Liptovská Osada	48.94956	19.26178
Liptovská Porúbka	49.03096	19.73593
Liptovská Sielnica	49.14309	19.51421
Liptovská Teplička	48.96641	20.08884
Liptovská Teplá	49.10254	19.4097
Liptovská Štiavnica	49.05122	19.35672
Liptovské Beharovce	49.13657	19.57789
Liptovské Kľačany	49.03348	19.47502
Liptovské Matiašovce	49.1606	19.56493
Liptovské Revúce	48.92058	19.17985
Liptovské Sliače	49.06299	19.39236
Liptovský Hrádok	49.03962	19.72335
Liptovský Ján	49.04864	19.67853
Liptovský Michal	49.09588	19.43781
Liptovský Mikuláš	49.08061	19.62218
Liptovský Ondrej	49.09736	19.71299
Liptovský Peter	49.05712	19.73721
Liptovský Trnovec	49.12038	19.54709
Lisková	49.09021	19.35374
Litava	48.15447	18.96255
Litmanová	49.37006	20.62292
Livina	48.64933	18.25402
Livinské Opatovce	48.6482	18.23435
Livov	49.23878	21.08721
Livovská Huta	49.23827	21.02568
Ličartovce	48.8761	21.2467
Lišov	48.2269	18.86632
Lodno	49.33462	18.86783
Lok	48.18363	18.46056
Lokca	49.36778	19.41345
Lom nad Rimavicou	48.64155	19.64953
Lomnička	49.24972	20.56955
Lomná	49.36236	19.30334
Lomné	49.10579	21.63327
Lontov	48.04205	18.77744
Lopašov	48.75117	17.33114
Lopušné Pažite	49.2746	18.83788
Lopúchov	49.13956	21.369
Lovce	48.44461	18.36332
Lovinobaňa	48.43741	19.59085
Lovča	48.57169	18.81578
Lovčica-Trubín	48.62351	18.76838
Lozorno	48.33364	17.04322
Lošonec	48.48204	17.39896
Ložín	48.65964	21.83522
Lubeník	48.65491	20.1961
Lubina	48.78446	17.73561
Ludanice	48.49564	18.11597
Ludrová	49.05	19.33333
Luhyňa	48.49057	21.63587
Lukavica	49.30004	21.28614
Lukačovce	49.03	21.78367
Lukov	49.29335	21.07829
Lukovištia	48.49181	20.02626
Lukáčovce	48.39552	17.93784
Lula	48.17742	18.36059
Lupoč	48.36026	19.54085
Lutila	48.58333	18.85
Lutiše	49.29078	18.95743
Lučatín	48.78277	19.32004
Lučenec	48.33333	19.68333
Lučivná	49.05152	20.14242
Lužany	48.51628	18.01525
Lužany pri Topli	49.12021	21.49259
Lužianky	48.34908	18.029
Lysica	49.2446	18.91734
Lysá pod Makytou	49.19713	18.19636
Láb	48.36667	16.98333
Látky	48.57975	19.63556
Lúka	48.65727	17.88023
Lúky	49.28914	18.67929
Lúč na Ostrove	47.96569	17.51333
Lúčina	48.89315	21.43118
Lúčka	49.18296	20.98181
Lúčky	48.76694	22.0389
Lúčnica nad Žitavou	48.21243	18.2748
Machulince	48.41182	18.43223
Macov	48.02029	17.43051
Mad	47.95495	17.65835
Madunice	48.47717	17.78026
Magnezitovce	48.67847	20.24298
Majcichov	48.28462	17.63032
Majere	49.3972	20.37676
Majerovce	48.89173	21.71718
Makov	49.37053	18.48044
Makovce	49.25815	21.7524
Malachov	48.71025	19.08969
Malacky	48.43604	17.02188
Malatiná	49.1863	19.43305
Malatíny	49.06699	19.46055
Malcov	49.30469	21.05964
Malinovo	48.15446	17.29677
Malinová	48.85433	18.61416
Malužiná	48.98043	19.76892
Malá Domaša	48.97107	21.71107
Malá Franková	49.31386	20.30284
Malá Hradná	48.75942	18.16045
Malá Ida	48.67475	21.16789
Malá Lehota	48.70107	18.61631
Malá Lodina	48.87801	21.13328
Malá Mača	48.22221	17.63942
Malá Poľana	49.28017	21.82354
Malá Tŕňa	48.45	21.68333
Malá nad Hronom	47.85492	18.68071
Malá Čalomija	48.08446	19.23219
Malá Čausa	48.79984	18.70212
Malá Čierna	49.10277	18.59706
Malé Borové	49.22706	19.53339
Malé Chyndice	48.30316	18.28604
Malé Dvorníky	48.01507	17.64679
Malé Hoste	48.69732	18.13878
Malé Kosihy	47.92551	18.75008
Malé Kozmálovce	48.27375	18.51155
Malé Kršteňany	48.6386	18.42807
Malé Lednice	49.06899	18.57287
Malé Leváre	48.5	16.98333
Malé Ludince	47.9878	18.69675
Malé Ozorovce	48.68238	21.61343
Malé Raškovce	48.57934	21.91884
Malé Ripňany	48.47709	17.97981
Malé Straciny	48.20981	19.41509
Malé Trakany	48.39938	22.10575
Malé Uherce	48.62037	18.40368
Malé Vozokany	48.30921	18.39836
Malé Zlievce	48.17996	19.44601
Malé Zálužie	48.43581	17.98604
Malý Cetín	48.23967	18.17693
Malý Horeš	48.39875	21.94635
Malý Kamenec	48.35217	21.78785
Malý Krtíš	48.18999	19.35051
Malý Lapáš	48.30022	18.18195
Malý Lipník	49.33935	20.80168
Malý Slavkov	49.1368	20.38882
Malý Slivník	49.11826	21.26031
Malý Čepčín	48.90293	18.83931
Malý Šariš	49.00995	21.18303
Malčice	48.5779	21.85238
Malženice	48.45014	17.675
Mankovce	48.42753	18.32686
Marcelová	47.7879	18.28262
Margecany	48.89245	21.01197
Marhaň	49.17047	21.44933
Marianka	48.24903	17.064
Markovce	48.59087	21.84266
Markuška	48.72838	20.32624
Markušovce	48.91193	20.6307
Martin	49.06651	18.92399
Martin nad Žitavou	48.39437	18.35698
Martinová	48.29802	20.17294
Martinček	49.09173	19.33905
Martovce	47.85498	18.12452
Maršová-Rašov	49.17424	18.53182
Matejovce nad Hornádom	48.90768	20.67894
Matiaška	49.06204	21.58213
Matiašovce	49.354	20.3634
Matovce	49.13941	21.5451
Matysová	49.31797	20.75555
Matúškovo	48.16835	17.73183
Maňa	48.153	18.29604
Maškovce	49.01341	21.99506
Mašková	48.29211	19.59638
Maťovské Vojkovce	48.57253	22.13497
Medovarce	48.23472	19.00255
Medvedie	49.4009	21.64398
Medveďov	47.80027	17.66509
Medzany	49.04321	21.15169
Medzev	48.70041	20.89367
Medzianky	49.03727	21.47141
Medzibrod	48.7943	19.35372
Medzibrodie nad Oravou	49.23516	19.34192
Medzilaborce	49.27195	21.90073
Melek	48.20173	18.32774
Meliata	48.51584	20.33165
Melčice-Lieskové	48.8605	17.89031
Mengusovce	49.07355	20.14033
Merašice	48.46223	17.94364
Merník	48.94825	21.64343
Mestečko	49.17288	18.25995
Mestisko	49.2603	21.58083
Michajlov	48.90975	22.34413
Michal na Ostrove	48.04385	17.54357
Michal nad Žitavou	48.18855	18.26926
Michalková	48.50916	19.15454
Michalok	48.98965	21.63504
Michalovce	48.75434	21.9195
Michalová	48.76793	19.78092
Michaľany	48.51595	21.62335
Mierovo	48.06667	17.38333
Miezgovce	48.72077	18.31223
Miklušovce	48.91675	21.08053
Miková	49.29604	21.82141
Mikulášová	49.38416	21.39038
Mikušovce	49.06356	18.20655
Milhosť	48.53873	21.26737
Miloslavov	48.10585	17.29997
Milpoš	49.18024	21.00498
Mirkovce	48.89222	21.32572
Miroľa	49.32743	21.73295
Mičakovce	49.08999	21.52055
Miňovce	49.13446	21.65186
Mlynica	49.10088	20.3137
Mlynky	48.85152	20.43186
Mlynárovce	49.25107	21.53072
Mlynčeky	49.16724	20.38401
Mládzovo	48.43819	19.70395
Mníchova Lehota	48.82535	18.07088
Mníšek nad Hnilcom	48.80409	20.80476
Mníšek nad Popradom	49.414	20.71629
Modra	48.94356	22.04275
Modra nad Cirochou	48.93842	22.04885
Modrany	47.82356	18.35201
Modrovka	48.65007	17.88124
Modrová	48.64379	17.89857
Modrý Kameň	48.2413	19.33495
Mojmírovce	48.20735	18.06581
Mojtín	48.98579	18.40195
Mojzesovo	48.13333	18.23333
Mojš	49.19919	18.82147
Mokrance	48.59604	21.02039
Mokroluh	49.3089	21.21249
Mokrá Lúka	48.67342	20.14933
Mokrý Háj	48.81284	17.24421
Moldava nad Bodvou	48.61428	20.99957
Moravany	48.74054	21.78508
Moravany nad Váhom	48.60117	17.85827
Moravské Lieskové	48.81931	17.79533
Moravský Svätý Ján	48.59158	17.00223
Most pri Bratislave	48.14204	17.27085
Mostová	48.1401	17.67625
Motešice	48.84378	18.18017
Motyčky	48.86059	19.16994
Moča	47.76095	18.40786
Močenok	48.22774	17.93075
Močiar	48.5419	18.94643
Moškovec	48.94368	18.82841
Mošovce	48.90944	18.88484
Moštenica	48.77498	19.30304
Mošurov	49.11962	21.25309
Mrázovce	49.1152	21.67423
Mudrovce	48.82807	21.44945
Mudroňovo	47.83137	18.32146
Muránska Dlhá Lúka	48.71587	20.08025
Muránska Huta	48.77786	20.11275
Muránska Lehota	48.72767	20.04822
Muránska Zdychava	48.73762	20.14254
Muráň	48.48653	20.34474
Mučín	48.24425	19.70252
Muľa	48.19221	19.52556
Mužla	47.79302	18.59931
Myjava	48.62868	16.95981
Myslina	48.75	22.05
Málaš	48.05288	18.52677
Málinec	48.49797	19.6818
Môlča	48.71374	19.23215
Mútne	49.48519	19.29316
Mýtna	47.77411	18.45231
Mýtne Ludany	48.16392	18.66432
Mýto pod Ďumbierom	48.85171	19.63247
Nacina Ves	48.81891	21.8546
Nadlice	48.62283	18.24716
Naháč	48.5345	17.5327
Nandraž	48.60769	20.18695
Nechválova Polianka	49.07789	22.10732
Necpaly	48.98713	18.96593
Nedanovce	48.59382	18.29622
Nedašovce	48.66948	18.3139
Neded	48.02116	17.96175
Nededza	49.22158	18.83555
Nedožery-Brezany	48.82384	18.67246
Nemce	48.76222	19.18532
Nemcovce	49.20976	21.44212
Nemecká	48.81253	19.41485
Nemečky	48.67287	18.11724
Nemešany	49.00316	20.68502
Nemčice	48.55473	18.11913
Nemčiňany	48.30867	18.45145
Nemšová	48.96702	18.11892
Nenince	48.14642	19.25956
Neporadza	48.36217	20.39139
Nesluša	49.3177	18.74154
Nesvady	47.92819	18.12675
Neverice	48.36662	18.27458
Nevidzany	48.8434	18.48691
Nevoľné	48.67083	18.94393
Nezbudská Lúčka	49.17367	18.86795
Nimnica	49.1396	18.35663
Nitra	47.79598	18.13318
Nitra nad Ipľom	48.31824	19.77372
Nitrianska Blatnica	48.55438	17.96639
Nitrianska Streda	48.51783	18.17514
Nitrianske Hrnčiarovce	48.33277	18.12835
Nitrianske Pravno	48.86839	18.63364
Nitrianske Rudno	48.79537	18.47741
Nitrianske Sučany	48.73352	18.46843
Nitrica	48.62085	18.35255
Nižná	49.31046	19.52428
Nižná Boca	48.94812	19.76946
Nižná Hutka	48.65737	21.35941
Nižná Jablonka	49.12821	22.08615
Nižná Jedľová	49.338	21.5634
Nižná Kamenica	48.76234	21.48105
Nižná Myšľa	48.62394	21.36508
Nižná Olšava	49.14328	21.63416
Nižná Pisaná	49.38343	21.60158
Nižná Polianka	49.40431	21.40144
Nižná Rybnica	48.74102	22.14625
Nižná Sitnica	49.06724	21.79242
Nižná Slaná	48.72521	20.40932
Nižná Voľa	49.22246	21.37197
Nižné Ladičkovce	49.02333	21.90199
Nižné Nemecké	48.65346	22.23763
Nižné Repaše	49.08928	20.70416
Nižné Ružbachy	49.28113	20.57745
Nižný Hrabovec	48.85344	21.75645
Nižný Hrušov	48.80745	21.77304
Nižný Klátov	48.72917	21.14198
Nižný Komárnik	49.37511	21.69691
Nižný Kručov	48.91314	21.65303
Nižný Lánec	48.5362	21.10938
Nižný Mirošov	49.35756	21.47518
Nižný Orlík	49.33316	21.52861
Nižný Skálnik	48.45371	19.97066
Nižný Slavkov	49.10233	20.85054
Nižný Tvarožec	49.36066	21.18611
Nižný Čaj	48.66593	21.39691
Nižný Žipov	48.58214	21.63775
Nolčovo	49.10756	19.07948
Norovce	48.6311	18.18124
Novosad	48.52533	21.74257
Novoť	49.42853	19.26542
Nová Baňa	48.42305	18.64037
Nová Bašta	48.17087	19.94426
Nová Bošáca	48.89645	17.79823
Nová Bystrica	49.34496	19.01446
Nová Dedina	48.28283	18.64963
Nová Dedinka	48.18476	17.36155
Nová Dubnica	48.93479	18.14632
Nová Kelča	49.06262	21.7055
Nová Lehota	48.6728	18.73377
Nová Lesná	49.12253	20.26737
Nová Polhora	48.83	21.32101
Nová Polianka	49.28746	21.61997
Nová Sedlica	49.04406	22.51493
Nová Ves	49.03333	18.25
Nová Ves nad Váhom	48.73044	17.88928
Nová Ves nad Žitavou	48.2903	18.32306
Nová Vieska	47.86948	18.46271
Nová Ľubovňa	49.27042	20.6866
Nováky	48.71106	18.53389
Nováčany	48.69021	21.07202
Nové Hony	48.37159	19.822
Nové Mesto nad Váhom	48.75763	17.8309
Nové Sady	48.41725	17.98191
Nové Zámky	47.98544	18.16195
Nový Ruskov	48.64882	21.67355
Nový Salaš	48.61133	21.47304
Nový Svet	48.77691	19.12792
Nový Tekov	48.2474	18.51697
Nový Život	48.11448	17.48401
Nálepkovo	48.84236	20.62032
Námestovo	49.4079	19.48032
Nána	47.81357	18.69646
Nýrovce	48.02509	18.58208
Obeckov	48.16992	19.33221
Obid	47.77804	18.6471
Obišovce	48.86199	21.24009
Oborín	48.54127	21.88363
Obručné	49.303	20.98166
Obyce	48.42738	18.45632
Ochodnica	49.34891	18.78962
Ochtiná	48.68413	20.32745
Odorín	48.9337	20.6346
Ohrady	47.98333	17.7
Ohradzany	48.99532	21.8451
Okoličná na Ostrove	47.80382	17.92093
Okoč	47.88757	17.80867
Okružná	49.0222	21.37144
Okrúhle	49.18461	21.54616
Olcnava	48.92753	20.75562
Olejníkov	49.18185	21.06516
Olešná	49.4236	18.67624
Olováry	48.15293	19.40997
Olšovany	48.70694	21.40711
Omastiná	48.77753	18.38816
Omšenie	48.90071	18.22555
Ondavka	48.90636	21.74725
Ondavské Matiašovce	48.93698	21.7435
Ondrašovce	48.98837	21.07776
Ondrašová	48.94249	18.80746
Ondrejovce	48.13755	18.519
Opatovce	48.85788	17.97613
Opatovce nad Nitrou	48.76448	18.57169
Opatovská Nová Ves	48.11354	19.27819
Opava	48.19588	19.17724
Opiná	48.85437	21.42701
Opoj	48.30207	17.6438
Oponice	48.46864	18.14564
Opátka	48.82159	21.06604
Oravce	48.68457	19.26275
Oravská Jasenica	49.41876	19.41934
Oravská Lesná	49.36753	19.18416
Oravská Polhora	49.52721	19.44069
Oravská Poruba	49.18944	19.26567
Oravské Veselé	49.46601	19.38338
Oravský Biely Potok	49.28631	19.5548
Oravský Podzámok	49.25939	19.3569
Ordzovany	49.05218	20.79289
Orechová	48.70685	22.22382
Orechová Potôň	48.01708	17.53806
Oreské	48.85962	21.90464
Orešany	48.51118	17.90274
Orlov	49.28466	20.8696
Orovnica	48.38824	18.59447
Ortuťová	49.26944	21.45673
Orávka	48.31246	20.19522
Osadné	49.14074	22.15251
Osikov	49.17463	21.26211
Oslany	48.63138	18.47027
Osrblie	48.75608	19.5247
Ostratice	48.6497	18.29229
Ostrov	48.71829	22.1635
Ostrovany	49.06322	21.11772
Ostrá Lúka	48.54537	19.05229
Ostrý Grúň	48.56898	18.66401
Osturňa	49.33014	20.22716
Osuské	48.62422	17.44003
Osádka	49.18457	19.38846
Otrhánky	48.69407	18.20705
Otročok	48.44996	20.27705
Ovčiarsko	49.22372	18.66507
Ovčie	48.96409	20.97696
Ozdín	48.47	19.68429
Očkov	48.6529	17.76584
Očová	48.60039	19.28843
Oľdza	48.08543	17.42336
Oľka	49.15376	21.84637
Oľšavce	49.20299	21.38601
Oľšavica	49.08312	20.75521
Oľšavka	48.9645	20.82436
Oľšinkov	49.19977	22.03926
Oľšov	49.17998	20.87953
Oščadnica	49.42036	18.8372
Ožďany	48.37815	19.89163
Padarovce	48.45719	20.07009
Padáň	47.93129	17.68281
Pakostov	49.09237	21.82466
Palota	49.26915	21.99274
Palárikovo	48.04366	18.07199
Palín	48.65775	21.9877
Panické Dravce	48.28466	19.65305
Papradno	49.16667	18.46667
Papín	49.09385	22.06009
Parchovany	48.75216	21.71596
Parihuzovce	49.10833	22.19232
Partizánska Ľupča	48.99105	19.42301
Partizánske	48.62861	18.38455
Pastovce	47.96728	18.75739
Pastuchov	48.42627	17.87812
Pata	48.27746	17.82298
Pataš	47.87541	17.65234
Patince	47.73892	18.28956
Pavlice	48.2579	17.57661
Pavlova Ves	49.12927	19.58416
Pavlovce	49.02588	21.44142
Pavlovce nad Uhom	48.61092	22.06902
Pavlová	47.901	18.67362
Pavčina Lehota	49.03308	19.564
Pavľany	49.05713	20.71323
Pača	48.61667	20.58333
Paňa	48.23339	18.2282
Paňovce	48.64725	21.06281
Pašková	48.59146	20.38367
Paština Závada	49.21018	18.64253
Pažiť	48.63147	18.43449
Peder	48.57816	20.95061
Pernek	48.36689	17.14417
Perín-Chym	48.54297	21.16643
Petkovce	49.00214	21.60025
Petrikovce	48.54526	21.86097
Petrova Lehota	48.8704	18.17412
Petrova Ves	48.71943	17.1619
Petrovany	48.91737	21.26052
Petrovce	49.1	21.83333
Petrovce nad Laborcom	48.79251	21.87359
Petrovice	49.25787	18.52349
Petrovo	48.71389	20.36425
Petrová	48.58971	19.70192
Pezinok	48.28986	17.26664
Pečenice	48.29751	18.77112
Pečeňady	48.48487	17.72021
Pečeňany	48.67544	18.22729
Pečovská Nová Ves	49.12377	21.04372
Pichne	49.03769	22.1214
Piešťany	48.59479	17.82591
Pinciná	48.35948	19.7628
Pinkovce	48.608	22.18504
Piskorovce	49.10599	21.7348
Pitelová	48.60298	18.92551
Plavecké Podhradie	48.48601	17.25729
Plavecký Mikuláš	48.51004	17.30239
Plavecký Peter	48.53458	17.32546
Plavecký Štvrtok	48.37512	16.99863
Plaveč	49.26268	20.84225
Plavnica	49.27309	20.77985
Plavé Vozokany	48.07094	18.46585
Plechotice	48.62634	21.64239
Plevník-Drienové	49.16667	18.5
Pleš	48.23147	19.74937
Plešivec	48.5458	20.40218
Pliešovce	48.4263	19.15561
Ploské	48.81496	21.32568
Plášťovce	48.15897	18.97848
Pobedim	48.64982	17.80139
Pochabany	48.69069	18.14364
Podbiel	49.30816	19.48504
Podbranč	48.73363	17.45231
Podbrezová	48.80928	19.52596
Podhorany	49.23973	20.4801
Podhorie	49.17245	18.64399
Podhoroď	48.81831	22.30081
Podhradie	49.06667	18.3
